job_id,source,company,title,location,description_head,label_is_tech,label_is_senior,label_location_class,label_sponsorship_block,label_min_years,label_note
ca980e76-4f2f-4d84-be92-7806eb2a27a4,greenhouse,bluemoonmetals,Project Engineer - Springer Mine & Milling Complex,"Reporting to the Springer Mine & Milling Complex, Imlay, Nevada","Location: Remote or hybrid, based in Northern Nevada, USA. Preferably Elko, Reno, Winnemucca or Lovelock ## Department: Project Management Office ## Reports To: Springer Project Director ## Employment Type: Full-Time The Project Engineer will provide engineering, project development, cost estimating, and technical coordination support for mining projects and associated infrastructure. The role",n,n,us,,,
4065d2dc-44a3-4e31-86dd-75cdb5c5d6a8,greenhouse,lumimeds,Graphic Designer - South America,Remote - Mexico,"## About LumiMeds LumiMeds is a fast-growing U.S.-based telehealth startup focused on weight management and long-term metabolic health. We are building the next generation of e-commerce and clinical infrastructure from the ground up. As an early-stage company, we move quickly, operate with limited layers, and expect high ownership from every team member. There is no bureaucracy here — decisions",n,n,us,,,
2de56cf7-c5d5-466e-b9d0-a8c9c806ecad,greenhouse,dvtrading,C++ Software Engineer (DV Commodities - London),London,"## About Us : Founded 20 years ago and headquartered in Chicago, the DV Group of financial services firms has grown to more than 600 people operating throughout North America, Europe and Asia. Since spinning out of a large brokerage firm in 2016, DV Trading has rapidly scaled as an independent proprietary trading firm utilizing its own capital, trading strategies, and risk management methodologie",y,n,non_us,,,
e3e32ad4-1f47-4ae2-8638-74259e79744a,greenhouse,svetness,"Personal Trainer - Palm Bay, FL","Palm Bay, FL","Are you a dedicated and motivated personal trainer looking to make a significant impact on individuals' lives? We are actively seeking exceptional trainers to join our team and deliver personalized fitness experiences in the comfort of our clients' homes. Join us and be a part of a dynamic community that values your expertise, provides flexibility, and supports your professional growth. Join Our",n,n,us,,,
aa196089-9773-445c-92cc-7850ab6345e7,ashby,sprinter-health,"Travel Mobile Phlebotomist  (Temporary, Full-Time)","Atlanta, GA","## About Us At Sprinter Health, our mission is to reimagine how people access care by bringing high-quality care directly into the home. Using the same technology that powers leading marketplace platforms, we deliver care where people are, especially those who need it most. We’ve supported millions of patients across 22 states and consistently maintained a 90+ NPS, reflecting the quality and expe",n,n,us,,,
a2e8b283-c921-40c9-a6be-684081ccc9f6,greenhouse,quantifind,Solution Engineer,"New York City, NY or Boston, MA","## Who You Are You are dedicated to discovering the needs of your customers and matching them with the right product solutions. You care deeply about technology, but just as strongly about the workflow and processes that bring it to life. You can present technical concepts to stakeholders at all levels, adjusting to your approach to the audience at hand. You possess a high attention to detail but",y,n,us,,,Customer solutions role is technical but may be sales engineering.
1598dcf1-a818-4d5f-bafd-db3e5cc0b7e7,greenhouse,internaljobsatlush,Part Time Floor Leader - Maine Mall,"South Portland, Maine, United States","Position: Part Time Floor Leader Weekly: 20-29 hours Interview Plan Floor Leader As a Floor Leader, you'll play a vital role in supporting the Store Management Team across all areas of the business. This includes everything from driving sales and opening/closing the store to analyzing sales results and leading training sessions. Together with your fellow leaders, you'll work to ensure that eve",n,n,us,,,
f0e0361e-6873-4ddd-927b-cb3a0b516888,greenhouse,olsson,Licensed Transportation Engineer - Traffic Technology,"Fayetteville, AR; Little Rock, AR","## Company Description We are Olsson. We engineer and design solutions that improve the world around us. As a company, we promise to always be responsive, transparent, and focused on results – for our people, our clients, and our company. We’re a people-centric firm, so it’s no surprise our greatest asset is our people. The impact this creates is an environment that encourages our people to grow",n,n,us,,,
aac3c8c2-c1dd-4c75-957d-d09a20473fd3,greenhouse,bluefishai,Senior AI Engineer,"Berlin, Remote in Germany","## About the Position As a Senior AI Engineer, you'll spearhead the development of LLM-powered products at the forefront of marketing and advertising technologies. Utilizing your expertise in machine learning, large language models, and natural language processing, you'll play a pivotal role in designing, implementing, and enhancing our range of AI-driven solutions. You'll hold direct responsibi",n,y,non_us,,,
2aac5a1b-aab7-49cb-8261-c5d92bfdc5c5,greenhouse,urbancompass,Senior Security Engineer II,"Seattle, Washington, United States","At Compass, our mission is to help everyone find their place in the world. Founded in 2012, we’re revolutionizing the real estate industry with our end-to-end platform that empowers residential real estate agents to deliver exceptional service to seller and buyer clients. ## Senior Security Engineer, Cloud Security ## Security @ Compass We are hands-on security engineers helping to build secure",y,y,us,,,
3615fae5-b711-4984-af26-4a17bd2f70d3,greenhouse,stripe,"Security Engineer, ACE","Dublin, Ireland","## Who we are ## About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an",y,y,non_us,,,
c91a1b67-3385-448d-8b01-63f4cede9a84,greenhouse,payoneer,Senior DevSecOps Engineer,"Gurugram, India","## About Payoneer Founded in 2005, Payoneer is the global financial platform that removes friction from doing business across borders, with a mission to connect the world’s underserved businesses to a rising global economy. We’re a community with over 2,500 colleagues all over the world, working to serve customers, and partners in over 190 countries and territories. By taking the complexity out",y,y,non_us,,,
7b090c27-9650-4aba-aa2f-671286578b4b,greenhouse,chime,Business Control Manager,"Chicago, IL, USA; New York, NY, USA; San Francisco, CA, USA","## About the role We are hiring a Business Control Manager to join our Compliance team at Chime, where you will be responsible for strengthening the first line of defense by partnering with business units to ensure they operate in compliance with all applicable regulatory requirements and internal policies. You will own the control environment for an assigned Business Unit (identifying risks, des",n,n,us,,,
d632c5ce-d813-41d4-8893-8e2007064677,greenhouse,etec,Job ID 197 - Senior Software Analyst (Python Backend Developer),"ECIL, Hyderabad","## We exist to make it better. We’re a new generation software company based in Hyderabad, helping to scale digital businesses to disrupt global utility retail markets. We provide technology development, customer experience and process optimisation services to support our award-winning utility retailers in New Zealand and Australia. It’s an exciting time where traditional utilities need to innov",y,y,non_us,,,
43bdbfac-28f8-45d6-93e1-d8f6f3e2806b,lever,convergentresearch,Oath Technologies  - Formal Methods Research Engineer,"Berkeley, CA","About Oath Technologies Oath Technologies is a new research organization building tools for oversight of advanced AIs. As AIs become more powerful, it will become more difficult to understand and monitor their behavior. Oath is building oversight tools based on formal verification: rather than monitor AIs directly, humans define unambiguous rules, and AIs must provide trustworthy mathematical evi",y,n,us,,,
960b9f26-52c3-47b6-8f91-f90672aa557c,greenhouse,geotab,Senior Software Developer,"Oakville, Ontario - Canada","## Who we are: Geotab ® is a global leader in IoT and connected transportation and certified “Great Place to Work™.” We are a company of diverse and talented individuals who work together to help businesses grow and succeed, and increase the safety and sustainability of our communities. Geotab is advancing security, connecting commercial vehicles to the internet and providing web-based analytics",y,y,non_us,,,
38157a71-c638-46a2-982e-75c1513d9430,greenhouse,figure,Customer Success Associate,"Dallas, TX","## About Figure Figure Technology Solutions, Inc. (Nasdaq: FIGR; OPEN: FGRS) is the leading blockchain-native capital marketplace for the origination, funding, sale and trading of tokenized assets. More than 480 partners use its loan origination system and capital marketplace. Collectively, Figure and its partners have originated over $30 billion of loans to date, among other products. The fastes",n,n,us,,,
8676c52a-968e-4fcc-9db1-428157bebcd6,lever,tsmg,AI/ML Data Contributor,"Birmingham, AL","Project Overview We are currently hiring AI/ML Data Contributors to support a range of active and upcoming projects across the United States. In this role, you will participate in tasks that help improve machine learning models, including data labeling, content evaluation, and user-based testing. Projects may vary in scope and format, offering both remote and in-person opportunities (such as devi",n,n,us,,,"AI data contribution is annotation/testing, not engineering."
745c67f1-936a-41ee-a0c2-6de79c96bea9,greenhouse,cpisecurity,Customer Support Supervisor ,"Charlotte, North Carolina, United States","CPI Security, headquarted in Charlotte, NC, is looking for a Customer Support Supervisor, in office, full-time. At CPI Security, our Customer Support team plays a critical role in helping customers protect what matters most. As a Customer Support Supervisor, you’ll lead a team of Customer Support Advisors, support day-to-day call center operations, and help ensure every customer interaction reflec",n,n,us,,,
8a9a7625-0802-4d49-a0bf-4b0fd0985379,lever,boxlunch,Sales Associate,"Spokane, WA","Get some, give back! We're looking for pop culture fanatics to help create the best experience for our customers. We’re on the search for a Sales Associate that will help lead our civic minded, pop culture driven brand. As a BoxLunch Sales Associate, you'll be a huge part of our success by providing the best customer service, ensuring that fellow fans can get their hands on the merch they love. Y",n,n,us,,,
850fd07a-bf7b-4cf1-a66f-f4050d11e44d,lever,getlabs,Mobile Phlebotomist - PRN,"Washington, D.C.","Getlabs is the leading platform for at-home diagnostics. Healthcare organizations use Getlabs to send mobile phlebotomists to patients’ homes and collect labs, vitals, and advanced diagnostics. By leveraging Getlabs, partners can improve patient adherence and close gaps in care with same-day, nationwide availability. Our team has raised $50M from strategic investors including the two largest dia",n,n,us,,,
446e9669-bc64-4d3a-934d-01b135161b62,greenhouse,examplecorpsandbox,Project Manager Data Analysis X,"Berlin, Germany","*** This is where your organization can create a consistent intro to all of your jobs, creating consistency in voice and messaging across all job posts *** C'est ici que votre organisation peut créer une introduction cohérente à tous vos emplois, en créant une cohérence dans la voix et la messagerie dans tous les postes. PLEASE NOTE: THIS IS NOT A REAL JOB, IT IS FOR DEMONSTRATION PURPOSES ONLY.",n,n,us,,,
ed2a346f-5f18-4e7b-a5a7-32073194d81e,amazon,amazon,"Software Development Engineer, Software Defined Network Controller, Amazon LEO ","Redmond, Washington, USA","## Description About the team The Software Defined Network (SDN) controller team is building the brain driving the Leo Network. Innovation is in our DNA and we tackle the problems presented by a dynamic network at global scale. It is our responsibility to ensure that the network works and our customer has a one-of-a-kind experience using our service. Our team will design, implement and operate th",y,y,us,,,
9d31dbd5-306b-42ab-ae27-2fd8f1966968,amazon,amazon,"Software Development Engineer, Amazon Quick","Seattle, Washington, USA","## Description Are you interested in building AWS AI services that use ML and LLM technology? Amazon is growing, and we need Software Development Engineers who move fast, are capable of breaking down and solving complex problems, and have a strong will to get things done. This is an opportunity to work with an experienced team of engineers and scientists on an innovative AI service within the Inf",y,y,us,,,
b72754fa-d833-4357-902b-5b045a6f892d,greenhouse,svetness,Personal Trainer,"Harrisonville, NJ","Are you a dedicated and motivated personal trainer looking to make a significant impact on individuals' lives? We are actively seeking exceptional trainers to join our team and deliver personalized fitness experiences in the comfort of our clients' homes. Join us and be a part of a dynamic community that values your expertise, provides flexibility, and supports your professional growth. Join Our",n,n,us,,,
e2dd1c7c-5ad8-4d6a-8de2-81c626d9a010,lever,Onehouse,"Staff Software Engineer, Open Source (US)","Sunnyvale, CA","## About Onehouse Onehouse is a mission-driven company dedicated to freeing data from data platform lock-in. We deliver the industry’s most interoperable data lakehouse through a cloud-native managed service built on Apache Hudi. Onehouse enables organizations to ingest data at scale with minute-level freshness, centrally store it, and make available to any downstream query engine and use case (f",y,y,us,,,
5265c16b-300e-4618-bec3-c446f6d45b51,greenhouse,axle,Director of Data Solutions,"Rockville, MD","(ID: 2026-1572) Axle is a bioscience and information technology company that offers advancements in translational research, biomedical informatics, and data science applications to research centers and healthcare organizations nationally and abroad. With experts in biomedical science, software engineering, and program management, we focus on developing and applying research tools and techniques t",n,n,us,,,
a0afad67-20ca-4a18-b355-b5752393fa2e,greenhouse,zoominfo,Data Engineer III,"Toronto, Ontario, Canada","ZoomInfo is where careers accelerate. We move fast, think boldly, and empower you to do the best work of your life. You’ll be surrounded by teammates who care deeply, challenge each other, and celebrate wins. With tools that amplify your impact and a culture that backs your ambition, you won’t just contribute. You’ll make things happen–fast. The Data Engineer III is a core builder on the Strategi",y,y,non_us,,,
c927acfb-76e4-4191-b6ce-9c370b7679d4,greenhouse,rightship,Systems Agentic Engineer,"Hanoi, Vietnam","## The Company RightShip is the maritime industry's leading safety and risk intelligence platform. We exist to advance the vision of a Zero Harm maritime industry by enabling better safety decisions across the ecosystem. By combining trusted standards, AI-native technology, rich maritime data and industry expertise, RightShip transforms complex safety and operational risk into intelligence our c",y,n,non_us,,,
a882c5c9-ba7d-4cd3-85f0-dd5966c8654a,greenhouse,netskope,"Principal Engineer, Secure Web Gateway","Santa Clara, California, United States","## Join the Future of Security at Netskope Netskope (NASDAQ: NTSK) is a leader in modern security and networking for the cloud and AI era. We secure and accelerate cloud, data, and AI in real time, everywhere. Thousands of customers, including more than 30 of the Fortune 100, trust the Netskope One platform, its Zero Trust Engine, and the powerful NewEdge network to gain full visibility and contr",y,y,us,,,
988da891-ce5e-4288-98c5-67eb868903ec,greenhouse,avetta,Supplier Success Professional (B2B Customer Support),"Newcastle, New South Wales, Australia","Avetta is building the largest global community of hiring clients and suppliers that are Ready to Work. Its unified platform streamlines compliance, prequalification, safety and performance benchmarking in a single, integrated experience. Trusted by 360,000 businesses across more than 120 countries, Avetta blends AI-driven insights and human expertise to close risk gaps and strengthen supplier rel",n,n,non_us,,,
9de51b8a-648e-47d0-b359-4284e2c152ef,greenhouse,sohohouseco,Bar Manager TLV,"Tel Aviv-Yafo, Tel Aviv District, Israel","## Bar Manager : Soho House Tel Aviv We are looking for an experienced, hands-on Bar Manager to lead the bar operation at Soho House Tel Aviv, ensuring excellent service, strong team leadership and smooth daily operations. ## Key Responsibilities - Lead the daily bar operation and maintain high service standards. - Manage, motivate and develop the bar team. - Ensure a warm, knowledgeable and co",n,n,non_us,,,
0e28f92d-e412-43b4-921d-1e44e94d701e,greenhouse,charterup,Senior Software Engineer - Full Stack,"Austin, TX","About CharterUP. CharterUP is transforming the $450+ billion group transportation and mobility market with an AI native platform that powers modern charter, shuttle, and emerging autonomous vehicle operations. Trusted by many Fortune 500 companies, CharterUP connects enterprises, institutions, and event organizers to thousands of bus operators nationwide, while increasingly serving as the operatin",y,y,us,,,
d6f59b9e-4b3b-4c7a-8017-3896a4ade98c,ashby,wayve,Technical Program Manager ,"Herzliya, Israel","Before the detail, here's the challenge you'd help us solve. We build the embodied intelligence that moves real vehicles safely, and the ecosystem a billion machines will run on in the future. Very few people in AI can say this. Every role here, whatever the team, plugs into that. Here’s what this particular role covers. ## The role As a Technical Program Manager at Wayve, you'll lead complex,",n,y,non_us,,,
738f4d00-eff0-4acb-bad7-e2173b4249c1,greenhouse,plume,Sales Director,Europe,"## Life at Plume At Plume, we believe that technology isn't about moving faster, it's about making life’s moments better. Which is why we’ve built the world's first, and only, open and hardware-independent service delivery platform for smart homes, small businesses, enterprises, and beyond. Our SaaS platform uses WiFi, advanced AI, and machine learning to create the future of connected spaces—and",n,y,non_us,,,
0724d14d-f8e7-4b2d-8b30-4f63c0cd2387,greenhouse,anthropic,"Manager, Applied AI Engineering,  Beneficial Deployments (Life Sciences)","San Francisco, CA | New York City, NY","## About Anthropic Anthropic’s mission is to create reliable, interpretable, and steerable AI systems. We want AI to be safe and beneficial for our users and for society as a whole. Our team is a quickly growing group of committed researchers, engineers, policy experts, and business leaders working together to build beneficial AI systems. ## About the role: Biology is the area where scientific",y,y,us,,,
78ab8033-4777-4608-bbed-37e23196246e,ashby,retell-ai,Senior Forward Deployed Engineer (Mandarin Fluency Required),San Francisco Bay Area,"## ABOUT RETELL AI Retell AI is using first-principles thinking to reimagine the call center with cutting-edge voice AI. Thousands of companies now use Retell's AI voice agents to handle sales, support, and logistics calls that once required large teams of human agents. Backed by Y Combinator, Alt Capital, and other leading investors, we've scaled to $80M in ARR with a team of 50, up from $5M at",y,y,us,,,
84734e82-0b9f-4d10-840e-c6a33a1bdf67,greenhouse,privateequityinsights,Head of Conference Operations,"London, United Kingdom","This role offers you the opportunity to own the operational standard of every conference we run. You will be responsible for the end-to-end execution of 10 European private equity conferences a year - venues, suppliers, on-site teams, and the experience itself. Do you want to take part in defining the future of an industry? Do you thrive in a fast-paced environment, where you gain a tremendous am",n,y,non_us,,,
4e252fd1-0250-44f4-b97e-a16ad0509f0b,greenhouse,workato,Staff Product Manager (Developer tools),"San Francisco, California","## About Workato Workato is the leading Control and Execution Platform for Enterprise AI — the neutral platform enterprises trust to put AI to work across their business. Workato unifies data, applications, and processes into a single platform so AI can reliably orchestrate business processes in production at enterprise scale. Built on more than a decade of running mission-critical processes for",n,y,us,,,
3f09a1ae-613a-4756-a354-5801bad9e8db,lever,usasurveyjob,Work at home Data Entry Clerk - Part Time,"Portland, Oregon","Earn at Home Panelist Program - Customer Service Rep - Data Entry Clerk - Work from Home & Part-time We are presently looking for on-line support in our work at home Panelist Program. This is a legit opportunity for someone who takes pleasure in sharing point of views concerning products, services and also trends in todays market area. As a Team Member, you will certainly be doing numerous work s",n,n,us,,,
c279b72a-840c-4be8-87a8-d70da6c99d24,greenhouse,stage,"Associate, Third Party Reinsurance Management","Des Moines, IA","## COMPANY OVERVIEW KKR is a leading global investment firm that offers alternative asset management as well as capital markets and insurance solutions. KKR aims to generate attractive investment returns by following a patient and disciplined investment approach, employing world-class people, and supporting growth in its portfolio companies and communities. KKR sponsors investment funds that inve",n,n,us,,,
0122da2d-aa8a-4861-9626-80a3baa5abf3,lever,CesiumAstro,"Guidance, Navigation, & Control (GNC) Engineer II","Westminster, CO","Please Note: To conform with the United States Government Space Technology Export Regulations, the applicant must be a U.S. citizen, lawful permanent resident of the U.S., conditional resident, asylee or refugee (protected individuals as defined by 8 U.S.C. 1324b(a)(3)), or eligible to obtain the required authorizations from the U.S. Department of State. At CesiumAstro , we are developers and pio",n,y,us,y,,
6e145268-ebeb-41d9-8ac7-b533b6ea251a,greenhouse,rtbhouse,Engineering Team Leader - Platform Engineering,"Warsaw, Masovian Voivodeship, Poland","## Location: Poland ## We Are: RTB House is a next-generation performance demand-side platform (DSP) that uses proprietary Deep Learning AI algorithms to help brands grow. The company is the market leader in driving performance using Deep Learning across the entire purchase funnel. Founded in 2012, and now operating in 90+ markets, RTB House has always been private-by-design. It embraces first-",y,y,non_us,,,
f2c5a3ef-a405-4905-9fef-5f7f1d6f5a59,greenhouse,xometry,"Senior Paralegal, Corporate and Compliance","North Bethesda, MD",Xometry (NASDAQ: XMTR) powers the industries of today and tomorrow by connecting the people with big ideas to the manufacturers who can bring them to life. Xometry’s digital marketplace gives manufacturers the critical resources they need to grow their business while also making it easy for buyers at Fortune 1000 companies to tap into global manufacturing capacity. This Paralegal will provide a b,n,n,us,,,
24a9ed06-979e-4bac-83b1-bce935f5563c,lever,usasurveyjob,Work at Home Data Entry Agent - Part Time,"Las Vegas, Nevada","Earn at Home by Taking Polls - Data Entry Clerk - Customer Service Rep - Work at Home & Part Time We are looking for people nationwide to participate in polls - Apply ASAP! We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule. At this job, you will be performing various tasks such as data entry, performing email response, re",n,n,us,,,
94891a13-8f5d-43a5-81c2-ece63270bfd6,greenhouse,lighthouse,Lead Platform Engineer,"Ghent, Belgium","Our Mission: Why Lighthouse? At Lighthouse, we’re on a mission to revolutionize commercial strategy as hospitality’s most powerful AI platform. We take the world's largest hotel data network and transform it into real-time intelligence that drives action. We don't just deliver insights; we empower businesses to make decisions that move revenue. With $370M in Series C funding and over $100M in AR",y,y,non_us,,,
98f21daa-2dc4-47b2-b947-c8da22db78a3,greenhouse,carvana,Automotive Airbrush Technician (2nd Shift),"Tolleson, AZ","We’re looking for Airbrush Technicians with a minimum of 1 year of professional automotive painting experience to join us at Carvana - the fastest-growing used automotive retailer in U.S. history and one of the four fastest companies to make the Fortune 500. As an Airbrush Technician, you’ll be expected to color-match, mix paint, and airbrush vehicles. At Carvana, you’ll receive a competitive wage",n,n,us,,1,
d7a8d34f-11d8-4d2f-ba9a-fe2b32a009a1,ashby,parafin,Platform Growth Lead,"San Francisco, CA","## About Us: At Parafin, we’re on a mission to grow small businesses. Small businesses are the backbone of our economy, but traditional banks often don’t have their backs. We build tech that makes it simple for small businesses to access the financial tools they need through the platforms they already sell on. We partner with companies like DoorDash, Amazon, Worldpay, and Mindbody to offer fast a",n,y,us,,,Platform growth is commercial rather than platform engineering.
af9a64b7-3f32-4abe-b1ad-d6c52dba112f,greenhouse,lanesplanes,Tourismuskaufleute (w/m/d) - Business Travel - Nachtschicht,Germany ,"## Deine Position Als Business Travel Consultant (w/m/d) bist du gemeinsam mit deinen Kollegen der Ansprechpartner unserer Kunden bei allen Fragen, Wünschen und Problemen in unserem Reise-Tool während der Nachtschicht. Dabei hast du die Möglichkeit, vor Ort in München oder lieber remote von einem anderen Ort in Deutschland zu arbeiten und unterstützt unser Team in der Nacht. ## Dein Arbeitsallta",n,n,non_us,,,
3eb3070f-0d7f-451e-b1d0-6aed7202447d,ashby,cogent-security,Cogent AI Fellowship,"San Francisco, CA","## About Cogent Cogent is an Applied AI Lab building the next generation of AI agents for cybersecurity. AI has fundamentally changed how attacks happen, allowing malicious actors to operate at unprecedented speed and scale. Cogent’s ""AI Taskforce"" assesses petabytes of enterprise data to remediate these issues before critical breaches occur. To stay at the cutting edge, we blend frontier resear",y,n,us,,,Fellowship excerpt does not establish whether this is employment or study.
39a4762e-85a1-4ec8-878e-cbf53d0b627d,greenhouse,schubergphilis,Windows DevOps Engineer,"Schiphol-Rijk, North Holland, Netherlands","Bij Schuberg Philis werken we aan mission-critical IT. Samen met onze klanten zorgen we ervoor dat hun meest essentiële systemen stabiel, veilig en continu beschikbaar zijn – met 100% verantwoordelijkheid. Onze impact komt van engineers die diep technisch zijn, automatiseren waar mogelijk, platform overstijgend werken. en volledige end-to-end ownership nemen. Voor onze klantteams zoeken we engine",y,n,non_us,,,
cc2cd466-5220-43f4-a80e-2c27db42b102,ashby,bynder,Enterprise Customer Success Manager,"San Carlos, CA","At Bynder, we don’t just store creative assets; we enable brands to deliver exceptional content experiences that drive business impact. In an era of exploding content volume and complexity, the world’s most iconic brands, including Spotify, Campari, and Lacoste , trust Bynder as their single source of truth for creative content . Our industry-leading DAM platform serves as the strategic engine fo",n,y,us,,,
e7d700ce-f84b-4072-b218-0fedc2ae30b6,greenhouse,queracomputinginc,Postdoctoral Fellow - Applied Machine Learning in Quantum Systems,"Boston, MA  USA","## Summary This role focuses on developing computational methods for in-the-loop stabilization of neutral atom Logical Quantum Processing Units (LQPUs). The position sits at the interface of quantum hardware and control systems, supporting both near-term experimental performance and the long-term development of control architectures for stable, fault-tolerant computing. The successful candidate",y,n,us,,,
b006829d-f5c3-4fdb-b399-ebcbd9bc88ad,lever,spineandsportsmed,Patient Coordinator,"Middletown Township, NJ",SportsMed Physical Therapy is a leading Physical Therapy Practice in Northern New Jersey and we are seeking a Patient Coordinator to join our growing team. Our facilities feature state of the art equipment focused on outpatient sports medicine and orthopedic conditions. Our mission is to make each of our therapy centers a patient friendly and welcoming environment to all clients and visitors. As a,n,n,us,,,
56334cab-ade2-4aa5-af75-a1f56c44a2d1,greenhouse,five9,"Senior Software Engineer in AI - FrontEnd React/Redux, Java","India, Bengaluru (Hybrid)","Join us in bringing joy to customer experience. Five9 is a leading provider of cloud contact center software, bringing the power of cloud innovation to customers worldwide. Living our values everyday results in our team-first culture and enables us to innovate, grow, and thrive while enjoying the journey together. We celebrate diversity and foster an inclusive environment, empowering our employee",y,y,non_us,,,
bd198c99-0354-4d1a-85b5-86cbac86f942,ashby,synthesia,Customer Support Associate,New York City,"Synthesia is the world’s leading AI video platform for business, used by over 90% of the Fortune 100. Founded in 2017, the company is headquartered in London, with offices and teams across Europe and the US. As AI continues to shape the way we live and work, Synthesia develops products to enhance visual communication and enterprise skill development, helping people work better and stay at the cen",n,n,us,,,
3c0ec860-52d1-4fc8-8f3b-f4124ae870f0,ashby,sprinter-health,Data Analyst - Billing Systems,"Menlo Park, CA","## About Sprinter Health: At Sprinter Health, our mission is reimagining how people access care by bringing it directly to their homes. Nearly 30% of patients in the U.S. skip preventive or chronic care simply because they can’t get to a doctor’s office. For many, the ER becomes their first touchpoint with the healthcare system—driving over $300B in avoidable costs every year. By using the same",y,n,us,,,
70515840-150b-46b3-965e-7b72118eb2c8,lever,boxlunch,Seasonal Sales Associate,"Louisville, KY","Join the loudest store in the mall! We're looking for music and pop culture fanatics to help create the best experience for our customers. As a Hot Topic Seasonal Sales Associate, you'll be a huge part of our success by providing the best customer service, ensuring that fellow fans can get their hands on the merch they love. You'll share your fandom knowledge, stock and replenish products, and hel",n,n,us,,,
606173e7-bb49-4587-9999-b2f6cac55b7e,greenhouse,brex,"Director of Product, Growth/AI","New York, New York, United States","## Why join us Brex is the intelligent finance platform that enables companies to spend smarter and move faster in more than 200 markets. By combining global corporate cards and banking with intuitive spend management, bill pay, and travel software, Brex enables founders and finance teams to accelerate operations, gain real-time visibility, and control spend effortlessly. Brex’s AI-native automat",n,y,us,,,
3e64f8c9-6dbf-4690-bba6-57d1e15ce65b,ashby,jobs-page-4dc2685b-eb82-46d1-a3f9-1f0764dba814,Product Counsel @ Solace Health,Remote,"## Solving Healthcare Complexity for Every Patient ## Redefining Access and Advocacy in U.S. Healthcare Solace is seeking a Product Counsel to serve as a key legal partner to its Product and Engineering teams. In this role, you will advise across the entire product lifecycle—from early design through launch—ensuring legal risk is identified and addressed proactively. Reporting to the Head of Com",n,n,us,,,
662e65be-2c48-48c0-9552-83174906b77f,lever,usasurveyjob,Remote Data Entry Clerk - Work at Home,"Bendigo, Victoria","Earn cash at Home by Participating in Paid Studies - Data Entry agent - Customer Service Agent - Part-time We are seeking people across the country to join paid surveys - Apply ASAP! We provide you the chance to make extra income from home (remotely) and also to choose your own participation schedule. At this task, you will be executing various jobs such as data entry, executing email response,",n,n,non_us,,,
5b9a854c-5b51-4902-8197-b495fd340e83,lever,kpler,"Deal Desk Specialist, Revenue Operations",Singapore,"At Kpler, we are dedicated to helping our clients navigate complex markets with ease. By simplifying global trade information and providing valuable insights, we empower organisations to make informed decisions in commodities, energy, and maritime sectors. Since our founding in 2014, we have focused on delivering top-tier intelligence through user-friendly platforms. Our team of over 850 experts",n,n,non_us,,,
4c5c5717-908c-49f2-a54f-8e9a33ef600e,ashby,limbic,ABM & Marketing Executive,UK,"Reporting to: UK General Manager Location: London / UK hybrid or remote Level: Junior / Early career ## About us We are a clinical AI company with a clear mission: using evidence-based clinical AI to make quality mental healthcare accessible to everyone, everywhere. We believe technology can play a meaningful role in improving access to mental healthcare, reducing pressure on overstretched serv",n,y,non_us,,,
8e042352-9820-46ec-88e5-e850655ab606,ashby,artie,Product Engineer,San Francisco,"## About Artie Artie is a fully-managed real-time data streaming platform that replicates production databases into data warehouses and lakes - in real time, with zero maintenance. We make high-volume data replication simple, reliable, and scalable for engineering teams. Our platform powers mission-critical use cases including fraud and risk monitoring, inventory visibility, customer-facing anal",y,n,us,,,
533d932b-7807-40f5-846b-8cb2e0985959,lever,verkor,Ingénieur Automatisme & Contrôle / Logistics Process Control Engineer  H/F,"Bourbourg, Hauts-de-France","Nous sommes actuellement à la recherche d'un.e Ingénieur.e Automation & Control au sein de notre équipe Process Formation (cycles de charges/décharges contrôlés des cellules de batteries). En tant que tel.le, vous êtes chargé.e de concevoir, de mettre en œuvre et d'optimiser les systèmes automatisés de manutention et de contrôle des matériaux qui soutiennent les opérations de formation. Ce poste",n,n,non_us,,,
cd9ce6fd-8fbb-44c9-850f-5496ad95e4ee,greenhouse,datavant2,Area Health Information Specialist I,"Columbus, OH 43210  ","Datavant is the data collaboration platform trusted for healthcare. Guided by our mission to make the world’s health data secure, accessible and actionable, we provide critical data solutions for organizations across the healthcare ecosystem - including providers, health plans, researchers, and life sciences companies. From fulfilling a single patient’s request for their medical records to powerin",n,n,us,,,
90c6727c-d1a5-4059-9a37-0086fdc3d80e,ashby,temporal,"Staff Software Engineer, Observability","Washington, District of Columbia","## Role Summary We have an opening for a Staff Software Engineer on our Infrastructure Team, with specific focus on Observability - both internal and customer-facing . This is an opportunity to join a mission-critical engineering team that is driving the productivity and reliability of Temporal’s developers and core platforms, respectively. We are a passionate team of talented developers who trul",y,y,us,,,
